state,year,quarter,txn_amount,qoq_amt,user_growth,value_user_gap,avg_ticket,anomaly_score,is_anomaly
tripura,2022,3,8648352804.911142,0.25734399706820343,0.05417664043443948,0.20316735663376395,2031.761375722415,0.37104117035226647,False
delhi,2022,4,744915016018.5758,0.09932277561361169,0.05027648113800809,0.0490462944756036,1445.865717509298,0.3710130691579014,False
rajasthan,2021,1,491492581657.64545,0.2731821258846294,0.08154533141075904,0.1916367944738704,1944.7267615785684,0.37100474579538134,False
sikkim,2024,2,11296518155.0,0.1946754277315026,0.036855772732377945,0.15781965499912465,1571.5097563798618,0.3709953718909564,False
uttarakhand,2022,2,88313371025.33424,0.2442221170142127,0.05503031569632211,0.1891918013178906,1518.2759340347309,0.37092430199447274,False
maharashtra,2023,1,2362285906059.0,0.06867996796020392,0.044978995971478586,0.02370097198872534,1278.1075408346285,0.37090519320623355,False
punjab,2023,1,175508676860.0,0.04402690473768822,0.04427105458471958,-0.0002441498470313608,1811.0328139723426,0.37079189505186316,False
puducherry,2024,2,18242009736.0,0.04920649042927416,0.037714730797909546,0.011491759631364618,1252.464211791434,0.3707032221844652,False
haryana,2021,3,240827092259.20917,0.20198778414848628,0.07546981680235709,0.1265179673461292,1714.5637094565568,0.3706599665170881,False
andaman-&-nicobar-islands,2024,4,8920944773.0,0.16402990437877207,0.03661442660590364,0.12741547777286844,1471.156314088293,0.3706290120709002,False
delhi,2019,3,103196812046.45686,0.26301350386843425,0.10004755534391019,0.16296594852452406,1484.037448116144,0.37062294272556734,False
maharashtra,2023,2,2606004606468.0,0.10317070418271079,0.03926860293167955,0.06390210125103124,1262.771753897241,0.37053470421062734,False
punjab,2021,3,85992560840.61221,0.2367503475180499,0.07668540435047122,0.1600649431675787,2021.761272408483,0.3705167928328524,False
chandigarh,2019,4,4152513817.9393516,0.2700053725743401,0.08323950669005797,0.18676586588428212,2243.49244451493,0.37044794808521747,False
west-bengal,2023,3,1071548606382.0,0.06165913794424793,0.040921583710481935,0.020737554233765998,1695.2383313712994,0.370429121525057,False
assam,2023,2,235110788783.0,0.10716352783732641,0.04546325675270246,0.06170027108462395,1700.116917865191,0.3703514340832118,False
punjab,2024,2,244435036984.0,0.09463185396591123,0.037983898845179276,0.05664795512073195,1421.5791133708342,0.3703238824598136,False
karnataka,2022,1,1566649488305.8816,0.1389910211660499,0.059087709336357985,0.0799033118296919,1480.9675102467777,0.37030683470514947,False
uttarakhand,2021,4,66148108159.42112,0.3091507074408988,0.0700495962745118,0.239101111166387,1638.9001577606339,0.37018272045930856,False
bihar,2021,1,280973649701.22815,0.17608643016991143,0.08196033261253266,0.09412609755737877,2444.6845403082034,0.36998168811033916,False
west-bengal,2024,4,1810100029406.0,0.12593352420850756,0.033836873231850584,0.09209665097665698,1475.0610351871424,0.3699800783609944,False
west-bengal,2024,2,1547343815564.0,0.08812662510540825,0.03940205660468554,0.04872456850072271,1578.1481517351265,0.36959659821269764,False
punjab,2024,3,256116156529.0,0.047788237272075706,0.028196982066273968,0.01959125520580174,1365.5543114510795,0.369565785728184,False
chandigarh,2023,3,15426783311.0,0.07023351276895062,0.03754740946155821,0.03268610330739241,1181.9329062266681,0.36955588673626144,False
jharkhand,2020,2,37486201975.9236,0.11528794317877877,0.11218786912282508,0.0031000740559536943,1861.1414990624883,0.3693061057712498,False
maharashtra,2021,2,915115055623.7015,0.1886350036330291,0.0697770188996103,0.1188579847334188,1595.3430174315135,0.36921406247578326,False
chhattisgarh,2023,2,333156846754.0,0.10650643850331831,0.04327691538425005,0.06322952311906826,1332.9919016494575,0.36908012955162584,False
puducherry,2022,4,11142204877.174494,0.026522824713160587,0.04849064583039642,-0.02196782111723583,1474.592059817747,0.36894533240029204,False
andhra-pradesh,2020,2,302583689746.5638,0.1972264970859816,0.09964744441355666,0.09757905267242495,2087.966936486631,0.3686699865951146,False
chhattisgarh,2023,1,301088936459.0,0.19234085700991765,0.04569097896805263,0.14664987804186502,1402.050751096314,0.36839872081894154,False
arunachal-pradesh,2024,1,26047044476.0,0.07950021129840867,0.04394184657467837,0.03555836472373031,1587.6135074977383,0.36839819108469624,False
andhra-pradesh,2020,1,252737214289.06284,0.25772248288968824,0.10751739917806624,0.150205083711622,1979.4991079668328,0.3683573058051785,False
kerala,2022,3,162260419315.4295,0.04889637516514611,0.052045780512495865,-0.003149405347349754,1359.387329546117,0.3683427381881585,False
goa,2020,1,3410371231.9237623,0.1665529288516645,0.10848376166043461,0.0580691671912299,1812.834444529723,0.36826577225750196,False
maharashtra,2020,1,319995196718.09546,0.17216749852816937,0.10204517551412384,0.07012232301404553,1339.2053713106852,0.36825802130217433,False
kerala,2024,2,242003822595.0,0.06573005538833643,0.036254542233370435,0.029475513154965993,1241.8574379468394,0.36815254698643596,False
chandigarh,2020,1,5126453070.016199,0.23454208577688873,0.08044821989709594,0.1540938658797928,2265.824594893107,0.3681459892363205,False
jharkhand,2023,2,422214727508.0,0.14928598426052764,0.043163826399184035,0.1061221578613436,1459.7691962331676,0.36803644226073945,False
andaman-&-nicobar-islands,2023,1,4461528587.0,0.11967205702960615,0.045702268153139824,0.07396978887646632,1959.9122589606711,0.3680228294585051,False
jammu-&-kashmir,2023,4,93070141760.0,0.0820077795051306,0.037765691155122516,0.04424208835000809,1345.5833582922016,0.36792397752629225,False
tripura,2021,4,5496929464.299448,0.2595694257534198,0.07130992746048959,0.1882594982929302,2180.7215175745114,0.3678670341082743,False
gujarat,2021,3,272624626113.58826,0.2972114623383708,0.07694340759562435,0.22026805474274647,1826.6501572347654,0.36785005396278425,False
assam,2022,3,161489079054.8985,0.05471869862505652,0.054906369860550974,-0.00018767123549445763,1875.2982498347274,0.3677653224476044,False
uttar-pradesh,2022,4,1376378802069.512,0.22740820567336106,0.048480267316399095,0.17892793835696197,1645.6596134334002,0.36764231994496427,False
karnataka,2021,1,754995357412.3933,0.14734536699672351,0.07569804566766458,0.07164732132905893,1441.3878816594129,0.36759248489327967,False
haryana,2023,2,661742128636.0,0.11941373664442789,0.03990748182658255,0.07950625481784535,1446.3164730991007,0.3673820568335982,False
chandigarh,2022,3,20559757737.40585,0.18955984314601082,0.051118188425898214,0.1384416547201126,1525.4113252149123,0.3672101770735627,False
chhattisgarh,2020,3,41526744807.53408,0.2869174705217359,0.11692180695413823,0.16999566356759765,1719.6379792389957,0.3669710440755987,False
rajasthan,2022,1,1022050180980.1293,0.13066850870224123,0.0646877159339938,0.06598079276824742,1809.0593402513346,0.3669608695205907,False
kerala,2021,4,123342136943.36371,0.2129687539839531,0.06596514842268464,0.14700360556126846,1507.4125851000103,0.3669293843935495,False
kerala,2023,3,220332613329.0,0.06032792674000498,0.03842563823594913,0.021902288504055845,1291.0720437430389,0.36690901243354485,False
odisha,2022,2,510035012340.02734,0.13032832682100293,0.0558534716385346,0.07447485518246832,1627.1571610875226,0.36687926547475735,False
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,3157668461.4189043,0.06475364820122498,0.07342344024194447,-0.008669792040719493,1485.903591256861,0.3668455137720747,False
uttarakhand,2020,1,16158080258.987572,0.2850690056573424,0.1089356453014445,0.17613336035589788,1769.4330329087472,0.3668000064098789,False
west-bengal,2021,4,462218037262.09705,0.2752352769278983,0.06837602812524879,0.2068592488026495,2054.0325336017945,0.36676744374395726,False
tripura,2022,1,6247329764.349845,0.13651263035554173,0.06559129549764586,0.07092133485789587,2175.8677636623997,0.3667296926287336,False
punjab,2023,4,231139462165.0,0.12627021973770725,0.035789567535444045,0.0904806522022632,1625.1219532627647,0.366716822753048,False
maharashtra,2022,2,2006272382175.8887,0.19321592034801793,0.05339586456974965,0.13982005577826828,1425.3820131447867,0.3666540210695226,False
west-bengal,2021,3,362457066256.5123,0.29710777581161385,0.0747108214086345,0.22239695440297935,1994.6679114456713,0.36662486884811846,False
punjab,2022,2,137345426369.22705,0.16011024384427586,0.054688345146730155,0.1054218986975457,1900.3744515310693,0.3663600248038643,False
assam,2023,4,285603636931.0,0.17022847059866741,0.03937494602894742,0.13085352456972,1474.0668767419193,0.36629871105374945,False
jammu-&-kashmir,2023,3,86016148426.0,0.12395325204666796,0.04009713629186362,0.08385611575480434,1346.0302188395426,0.36621531225396736,False
tripura,2022,4,10452971818.154097,0.20866621123714624,0.04559550052915928,0.16307071070798695,2010.8868314074894,0.3660341812201043,False
himachal-pradesh,2021,3,21310262071.128036,0.2918728297295614,0.07886580106944274,0.21300702866011867,1766.409738121831,0.36602956176432555,False
uttar-pradesh,2023,2,1836622076526.0,0.12198752961748371,0.042333220216546286,0.07965430940093743,1516.1020580601137,0.36594020665973803,False
maharashtra,2022,4,2210470839617.1304,0.13498380653624498,0.04718890538027698,0.087794901155968,1308.919473340755,0.3659175667483093,False
gujarat,2020,1,86995076621.90312,0.13436335390625032,0.10039298358962911,0.0339703703166212,1838.192750190726,0.3658551763354738,False
uttar-pradesh,2021,3,557080841279.9348,0.15535592302882173,0.07898383584881219,0.07637208718000954,1817.2985305072996,0.36572364299607407,False
jharkhand,2022,4,277971737448.58136,0.21166576403392323,0.048645754335297386,0.16302000969862585,1585.6907676271005,0.365627791512953,False
tripura,2023,2,13919130082.0,0.04747394348650302,0.04521131436352488,0.0022626291229781437,1755.3508546457217,0.36551827327317954,False
punjab,2022,1,118389978105.96286,0.06936901008653917,0.06142684201094073,0.007942168075598444,2049.7482440872805,0.36551305326816086,False
tamil-nadu,2024,1,913861111062.0,0.04696050365808224,0.04026608538861898,0.006694418269463265,1427.178347793964,0.3654038732729676,False
kerala,2023,2,207796670985.0,0.07312432412416014,0.03830995212572663,0.03481437199843351,1330.5746943741665,0.3653744752738429,False
rajasthan,2022,2,1152833518600.3918,0.12796175770434637,0.05629864740829005,0.07166311029605632,1743.6260826360535,0.3652361779526146,False
madhya-pradesh,2021,1,343533954382.2886,0.2084558454790233,0.08017791886953707,0.12827792660948623,1700.6757861253432,0.36522604983394685,False
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,6237048367.26239,0.1205943855620728,0.0641838967523305,0.05641048880974231,1298.6267326106006,0.365195754763175,False
haryana,2021,1,168938301082.42834,0.055874251770543504,0.0764558280273997,-0.020581576256856193,1871.8347910733517,0.36510484007901994,False
chandigarh,2022,1,15174991549.84,0.05575561853656774,0.05752286698483866,-0.0017672484482709194,1764.433164320502,0.36502064980000104,False
delhi,2021,2,281941097684.5414,0.056242631851640246,0.06835527327721524,-0.012112641425575,1656.944235331272,0.3649068845837875,False
bihar,2022,1,611411695731.1459,0.17721430892485857,0.0662597057530232,0.11095460317183536,2149.902467293066,0.3648700047672292,False
delhi,2021,1,266928345043.49265,0.23426461124574383,0.07378378755449333,0.1604808236912505,1696.3016939500496,0.36484451078832153,False
tamil-nadu,2021,2,263487341026.5519,0.05959427259983463,0.07046002647329863,-0.010865753873464001,1802.7514348199738,0.36483809313971904,False
tamil-nadu,2023,4,872870665005.0,0.047731543650027186,0.036871991684971794,0.010859551965055392,1470.763351554916,0.36480846252130916,False
punjab,2023,2,194181575454.0,0.10639302243099369,0.040695982351386384,0.0656970400796073,1655.5639610880319,0.36469084393783013,False
bihar,2022,4,936012149674.8322,0.18266006049966532,0.0504359735224682,0.13222408697719712,1810.1719930866332,0.3646416525910367,False
assam,2024,1,321183906030.0,0.12457918772090415,0.04416771722498636,0.08041147049591779,1449.876198338485,0.3645613838909959,False
madhya-pradesh,2020,1,126737281436.19421,0.21061984243307652,0.10759455206906177,0.10302529036401475,1596.8562127543216,0.3645462435349044,False
west-bengal,2020,4,199165491365.64813,0.27007990027093465,0.08400444728490397,0.18607545298603068,1984.8934732844116,0.36439683891700414,False
kerala,2022,4,173559808599.70966,0.069637372638083,0.04511033194459779,0.024527040693485214,1305.3489598104427,0.36412775061956576,False
uttarakhand,2022,3,92641259938.36305,0.04900604362375982,0.05285453705079313,-0.003848493427033306,1447.5984223198616,0.3641027626060828,False
chandigarh,2023,2,14414408750.0,0.12393976177641197,0.03688187715615365,0.08705788462025832,1247.6024969345283,0.36406854185622817,False
himachal-pradesh,2023,4,48280246564.0,0.15352384878596204,0.03867337394346548,0.11485047484249655,1249.1060661822585,0.3640444987097817,False
chandigarh,2019,3,3269682087.6608405,0.21408879808128756,0.11187037044739001,0.10221842763389755,2170.3211177250437,0.3639567691874055,False
west-bengal,2023,2,1009315106972.0,0.12535849328416337,0.040952055510635965,0.08440643777352741,1850.8754307521212,0.3638869915753707,False
kerala,2021,2,74226806436.15651,0.07169746919014375,0.06907077079918333,0.0026266983909604136,1572.90064907366,0.3637145070256153,False
maharashtra,2021,1,769887352153.2501,0.23745159208554556,0.07681393849921014,0.16063765358633542,1486.6701335349671,0.36359326339310016,False
west-bengal,2022,1,551426663209.5621,0.19300117856906573,0.061772304107524434,0.1312288744615413,2116.759634048006,0.3635324677649545,False
tamil-nadu,2023,1,715583673518.0,0.05904190612943383,0.045136296337317416,0.013905609792116413,1551.527438741579,0.3634135703103234,False
sikkim,2024,1,9455721523.0,0.10070451411217629,0.03979828364151117,0.060906230470665124,1624.653663842797,0.3633564150533246,False
uttar-pradesh,2022,2,1067515182420.0088,0.208795345550006,0.057631147445984965,0.15116419810402104,1793.2426967059794,0.36332681719478144,False
madhya-pradesh,2023,2,1202440949508.0,0.13221359014933265,0.043332911993916756,0.0888806781554159,1417.9108510988895,0.3632895926921524,False
odisha,2022,4,652217064524.0004,0.15529571713654344,0.04698315798928676,0.10831255914725668,1463.3060152645667,0.3631481240548088,False
gujarat,2023,1,597826188806.0,0.05266229876450157,0.04568360136037475,0.006978697404126821,1649.124167794967,0.3630531930114422,False
odisha,2022,1,451227311779.82385,0.17125524289423089,0.06364848167442805,0.10760676121980284,1711.5704699569453,0.3628403053806221,False
delhi,2022,1,536964920836.28876,0.09877239536562255,0.05898025103700566,0.039792144328616885,1622.2511973691999,0.3627490958113814,False
west-bengal,2022,3,704749898612.144,0.0866125019830517,0.05395429275793151,0.032658209225120194,1975.2380440698864,0.3626903502069693,False
madhya-pradesh,2022,2,867024737328.5857,0.15964312284621385,0.056484620307326816,0.10315850253888703,1591.1635335245915,0.3626619167061564,False
uttar-pradesh,2024,1,2477543106639.0,0.097500634225137,0.041430478578057484,0.05607015564707951,1387.748469191356,0.3626535051928058,False
tamil-nadu,2024,3,1050779594821.0,0.06661764031227779,0.03602669232857969,0.030590947983698102,1349.6853693233918,0.3626435516878866,False
arunachal-pradesh,2023,4,24128799794.0,0.1420624390291556,0.03889259851300286,0.10316984051615274,1650.6516392203391,0.36256027313567074,False
maharashtra,2022,1,1681399273981.1345,0.13965473788598914,0.060355601338237586,0.07929913654775156,1437.6998871904752,0.36247301913202373,False
meghalaya,2024,1,15629304658.0,0.12659399812189598,0.04615120373285997,0.08044279438903601,1832.0038299140267,0.3624178550805033,False
west-bengal,2023,4,1249394976078.0,0.165971350843789,0.037910526308158055,0.12806082453563095,1693.0543993059896,0.36240267274636323,False
assam,2022,4,192653519187.5461,0.1929817193523855,0.04601756858305217,0.14696415076933333,1852.7714149467529,0.3623175662058647,False
punjab,2022,4,168107427177.93903,0.1258240976078695,0.04509630158731337,0.08072779602055613,1830.5340848456879,0.3621268856935258,False
goa,2023,2,38412206943.0,0.0944594808922623,0.0379237489982458,0.056535731894016505,1447.8459371992858,0.362034814350604,False
assam,2023,1,212354167087.0,0.10225947588466067,0.04799633216051902,0.05426314372414165,1866.6752474348816,0.361750376023086,False
himachal-pradesh,2022,3,37380782688.54041,0.10892233442802679,0.051743789875229984,0.057178544552796806,1485.4352778063615,0.3616585778972531,False
madhya-pradesh,2022,1,747665139599.6476,0.13819359973327283,0.06501344829497535,0.07318015143829748,1581.6803529112087,0.36151778087732006,False
haryana,2022,4,490490659880.1036,0.14586031940542132,0.04830916084408399,0.09755115856133734,1653.4413054327927,0.36150660933278594,False
kerala,2021,1,69260970161.8946,0.22034458574757831,0.08607475393245423,0.13426983181512409,1636.7428489422505,0.3614322419412621,False
kerala,2023,1,193637089677.0,0.11567932253022728,0.04244044221488097,0.07323888031534631,1311.7127546845882,0.3612087161626763,False
punjab,2022,3,149319443006.35474,0.08718176464746508,0.05134729489360046,0.03583446975386462,1773.8557071145972,0.3611405717993562,False
chandigarh,2021,4,14373583510.618456,0.21646291732147516,0.06583025123682784,0.15063266608464732,1819.6936347513642,0.3610554407339372,False
uttarakhand,2021,3,50527496783.56444,0.23265402846670669,0.07638679911053115,0.15626722935617554,1627.699069551855,0.3608164403123615,False
chhattisgarh,2022,4,252519180810.47153,0.14697217357279269,0.04336707132034401,0.10360510225244868,1418.962395781316,0.36049172134841784,False
tripura,2024,1,17752189374.0,0.05542796079061363,0.044386762969650606,0.011041197820963022,1607.6038865347314,0.3604860339319775,False
punjab,2021,2,69531058562.61519,0.1846993972791917,0.07322451590358181,0.1114748813756099,2161.2794928756007,0.360459441220382,False
west-bengal,2021,1,242937207475.52194,0.21977560374409078,0.07321537421594937,0.1465602295281414,2054.3668767943946,0.360438398055204,False
himachal-pradesh,2021,2,16495634539.809227,0.1682008243410098,0.07406261803344649,0.09413820630756331,1739.3299234649648,0.36031817112894327,False
west-bengal,2023,1,896883182555.0,0.13850079171418805,0.046855268959215435,0.09164552275497262,1952.809650774651,0.3603119308673527,False
west-bengal,2024,1,1422025506833.0,0.1381713021585118,0.041320996498666496,0.09685030565984531,1700.1565131384764,0.3601951574842579,False
goa,2022,1,19816445402.846115,0.06384129877948164,0.059453970148226176,0.0043873286312554605,1622.4239729242483,0.36009348966410487,False
rajasthan,2021,2,561702765169.2445,0.14285095265284142,0.07473475020338505,0.06811620244945638,1953.9047957469902,0.36006837368184197,False
uttar-pradesh,2021,1,396287587577.56604,0.1087174785244851,0.08194539320038574,0.02677208532409936,1937.8409066968056,0.35997733620228806,False
gujarat,2021,4,342382580053.6278,0.25587546853150056,0.07036388841501928,0.18551158011648128,1871.0726551887012,0.3599573989306236,False
tripura,2024,4,22409905268.0,0.12336849237712078,0.035554643711477096,0.08781384866564368,1405.4363000080464,0.35979543277085935,False
rajasthan,2020,1,190308238561.00803,0.19351120815123335,0.11139757864302635,0.082113629508207,1861.0448805234314,0.3596767820989133,False
puducherry,2023,3,16444491839.0,0.06874484429752403,0.03918813814266042,0.02955670615486361,1328.3496540004674,0.35959726796216684,False
west-bengal,2022,2,648575179584.2455,0.17617667562397754,0.05495495918824389,0.12122171643573365,2054.1292889511556,0.35954019143992444,False
haryana,2022,3,428054494578.0264,0.08304056938770699,0.05361406269047775,0.029426506697229238,1589.143221817623,0.3594831878629755,False
chhattisgarh,2021,1,69409843261.55156,0.11564529376425803,0.07730394757219794,0.03834134619206009,1760.0434659335872,0.359278143468905,False
haryana,2020,1,81976214558.24408,0.1818994470126638,0.10242247174704433,0.07947697526561948,1861.5690026737407,0.35919653303876115,False
tamil-nadu,2021,4,443723952594.80255,0.21499193631797464,0.06826329085335003,0.1467286454646246,1712.1887731224942,0.3591474767879752,False
chandigarh,2021,2,8417673939.936106,0.10811052936305998,0.06803365730312994,0.04007687205993005,1905.508631812204,0.35913156440094873,False
kerala,2022,1,139988942464.6941,0.1349644649741577,0.05882702113925142,0.07613744383490628,1469.2225510593232,0.3590828219116492,False
uttar-pradesh,2023,1,1636936265372.0,0.18930650698101137,0.047260959524542345,0.14204554745646902,1632.7601188951792,0.358959063135755,False
west-bengal,2022,4,787775633607.2498,0.11780879310320924,0.04777329340562608,0.07003549969758316,1941.0627029220768,0.35883348980402746,False
tripura,2023,3,15249223330.0,0.09555864771463374,0.04260158487478205,0.05295706283985169,1674.1268824457154,0.3587639748656145,False
haryana,2022,2,395234035249.50635,0.1580115845612602,0.05510823512076013,0.10290334944050006,1683.997014236868,0.35875272536448854,False
puducherry,2023,2,15386733257.0,0.08186703312940713,0.03790231676348199,0.04396471636592514,1382.4153270083914,0.3587483905959573,False
punjab,2023,3,205225582737.0,0.05687464043475243,0.0390279279617225,0.017846712473029935,1552.8431358145929,0.35870262816351073,False
uttarakhand,2022,1,70978782500.07466,0.07302815568075371,0.06208470194493376,0.010943453735819952,1592.853519236037,0.3585227213118573,False
gujarat,2021,1,183700780713.45038,0.2379337724706132,0.07827321650400942,0.15966055596660378,1938.291995467881,0.3584112619578366,False
puducherry,2021,4,10423651801.230513,0.19400713983754803,0.0669626760865234,0.12704446375102463,1636.6718117247199,0.3584049500986266,False
jharkhand,2021,2,104432643311.45796,0.24696656651075277,0.073113197337348,0.17385336917340477,1933.8610218438168,0.3583402621417295,False
delhi,2020,4,216265088224.5435,0.2346437290055945,0.0778173882988098,0.1568263407067847,1794.1292523033455,0.3582663327307364,False
uttar-pradesh,2021,2,482172489166.3863,0.21672367311279928,0.07359790652455778,0.1431257665882415,1992.8672079685473,0.35818640839122873,False
chhattisgarh,2020,1,32860597671.35623,0.21061204791596588,0.10660222311896983,0.10400982479699605,1683.0881386575231,0.3581227539709219,False
gujarat,2023,2,645407208525.0,0.07959005578867417,0.04098517551671077,0.038604880271963404,1548.026615209276,0.3581084273613712,False
nagaland,2024,4,13959098676.0,0.13661269050171487,0.037036125547856846,0.09957656495385803,1762.167145529058,0.3580478770445783,False
gujarat,2022,3,497437502209.4494,0.11333869247823292,0.0528071220390367,0.060531570439196214,1640.4100443191574,0.35798696026501314,False
tamil-nadu,2023,2,776362551015.0,0.08493608748533177,0.03985190628801405,0.04508418119731772,1557.617147588242,0.3577192483523581,False
tamil-nadu,2023,3,833105264698.0,0.07308790668588516,0.03982183792946081,0.03326606875642435,1498.1617067763136,0.3574187211751906,False
gujarat,2021,2,210162054552.11707,0.1440455164964316,0.07265479519398821,0.0713907213024434,1879.107933811172,0.35735360810680084,False
gujarat,2023,4,795087199074.0,0.12342177691045708,0.03660758363261318,0.0868141932778439,1488.6051480677838,0.357154653599298,False
puducherry,2021,2,6498834696.543893,0.10162632042092379,0.06838993990395026,0.03323638051697353,1732.3818354501664,0.35709723710103314,False
kerala,2022,2,154696329549.12445,0.10506106286315897,0.0524095329413341,0.05265152992182487,1454.3868870074446,0.3570131379129177,False
tamil-nadu,2024,2,985151149866.0,0.07800970841307997,0.03851756354289915,0.03949214487018082,1397.2116635613095,0.356923041526792,False
west-bengal,2021,2,279434811058.56384,0.150234720989453,0.06967660211773596,0.08055811887171704,1969.2731381650244,0.35673352526719554,False
jharkhand,2021,1,83749353123.13959,0.1503214341376713,0.0803407851013982,0.0699806490362731,1876.8765548504903,0.35670305837371863,False
himachal-pradesh,2022,4,41779343232.37368,0.1176690327883827,0.042618837274141175,0.07505019551424152,1463.111337742313,0.3565943949878657,False
mizoram,2024,4,4461162922.0,0.13692405577594036,0.042564636011237944,0.09435941976470241,1650.7889054459242,0.356570301096612,False
himachal-pradesh,2021,4,26136220500.62582,0.22646171189213948,0.0707854724969239,0.15567623939521558,1781.9910582538857,0.356565899077168,False
gujarat,2022,1,392548092253.5479,0.146518880113768,0.062081731163351694,0.08443714895041632,1864.4189660663835,0.35644032307404,False
gujarat,2023,3,707737036450.0,0.09657442170106423,0.040442283174558114,0.056132138526506115,1476.5944825282866,0.35636786542991566,False
gujarat,2022,2,446798000976.8455,0.1381993946572473,0.054828174614750536,0.08337122004249675,1772.6365589566622,0.35632820801494924,False
uttarakhand,2021,1,36288189399.89842,0.14139863898647653,0.07929840184512704,0.06210023714134949,1760.844407048078,0.35619808879383025,False
haryana,2022,1,341304042652.7771,0.10368445613172339,0.061944685233012775,0.041739770898710615,1777.730691578567,0.3561468409843712,False
gujarat,2024,1,871619464924.0,0.09625644324186511,0.0406388864977707,0.05561755674409441,1436.9485451642106,0.3560530239414718,False
tamil-nadu,2022,3,631879220373.2683,0.0707372244624469,0.05213572483587181,0.01860149962657509,1605.8077829429176,0.3557402657815262,False
uttarakhand,2021,2,40990817874.838234,0.1295911576936648,0.07205896103024778,0.05753219666341702,1707.9200022248863,0.3557196560171259,False
tripura,2023,4,16819896794.0,0.10300022696303435,0.040876338297976655,0.06212388866505769,1658.6180918674952,0.35566975961339464,False
chhattisgarh,2021,2,78728771259.22603,0.13425945888623758,0.07143656146535937,0.06282289742087821,1761.6870225486487,0.355631431990305,False
tamil-nadu,2022,4,675689667591.438,0.069333578009243,0.04646751344007005,0.02286606456917295,1548.6222890466133,0.3556121008260559,False
jharkhand,2022,1,194700207087.16724,0.17277186988662918,0.06504946184133997,0.10772240804528921,1755.4601296583749,0.3554559464265978,False
uttar-pradesh,2022,1,883123174117.0261,0.14114676132557613,0.06505159874383004,0.07609516258174609,1863.312851152044,0.35515625545911184,False
chhattisgarh,2022,2,181181677163.78122,0.14783065239965842,0.05431639654207632,0.09351425585758211,1554.086346047799,0.3550779474773168,False
tripura,2024,3,19948846189.0,0.09987164743500498,0.04518183601680792,0.054689811418197065,1385.2806486766056,0.3549607873175045,False
tamil-nadu,2021,1,248668143873.65067,0.20436040553134083,0.08302229269626094,0.12133811283507989,1820.9885799770625,0.35476074129827995,False
gujarat,2022,4,567918305336.5378,0.14168775537436673,0.04756463054601179,0.09412312482835494,1664.6879297803794,0.3546329481675149,False
puducherry,2021,1,5899309571.7436495,0.19648680714855216,0.08338808482413818,0.11309872232441398,1782.5746447558522,0.35463145327229445,False
jharkhand,2022,2,225636227828.13782,0.15889053845289713,0.05706523943902542,0.10182529901387172,1697.466699453041,0.3541937965576406,False
tamil-nadu,2022,2,590134727678.3966,0.15083298524293376,0.053662201816401245,0.09717078342653251,1664.6634129994377,0.35415957372465584,False
odisha,2021,2,245864117477.27435,0.1521402329229924,0.07126820736338502,0.08087202555960737,1865.0889742557504,0.3541307954415268,False
haryana,2021,2,200357354238.68405,0.18597945495453838,0.07149936838013793,0.11448008657440045,1895.8717957269769,0.35360573621059943,False
chhattisgarh,2022,1,157847045454.8345,0.1572439501580436,0.06315357109295672,0.09409037906508688,1620.3850851774366,0.3532662202325674,False
odisha,2021,1,213397736188.34088,0.19682865404453653,0.07376164282463815,0.12306701121989838,1914.5617331351195,0.3529209815176191,False
tamil-nadu,2022,1,512789201600.63257,0.15564913411131243,0.06038611193520804,0.09526302217610438,1740.787310726156,0.35272838216843483,False
goa,2022,2,22873037759.5202,0.15424523896879538,0.05300503094927356,0.10124020801952183,1608.9582776992968,0.3525840766540388,False
puducherry,2022,1,12083474905.386656,0.15923623848987378,0.058804207322404656,0.10043203116746913,1641.9603098752707,0.3521990264658429,False
puducherry,2022,2,13778745255.768896,0.1402965921356374,0.052699357885597875,0.08759723425003951,1594.0819300570342,0.35207228333956053,False
